review_id,user_id,business_id,stars,useful,funny,cool,text,date,label_reel,prediction
s5T6hoWThou9w7k59sYiqw,r0WkElB-Nr5xL5PlQHU3Tg,qISf5ojuYbD9h71NumGUQA,1,0,1,0,"Oh, Han Dynasty, you broke my heart...

I'd been wanting to try Han Dynasty for years, but never seemed to get around to it, so my hubby and I booked a reservation and headed down to Olde City.  We arrived and waited... and waited.... and waited.  We waited for 45 minutes, which wouldn't be a huge deal if we hadn't made a reservation.  The hostess was completely inept and would walk away from the podium for long periods of time, during which we saw several other potential customers leave out of frustration.  When we finally sat down, the manager apologized for the wait and offered to get us each a drink on the house (very nice).  However, when he came back, he threw two beers (the cheapest kind they serve, I should note) down on the table and ran off.  Since I don't drink beer, I tried to flag him down and when I finally got his attention, ordered a glass of wine.  He short-poured the wine (poor form, Han Dynasty, poor form--why offer a free drink, if you're not willing to oblige?) 

Anyways, though we were annoyed, we wanted to give the food a fair shot since we'd been hearing raves for so long.  The Dan-Dan noodles are very good--a solidly 4 star dish with some kick.  We were severely disappointed by our entrees though.  The dry pot beef was incredibly average and the crispy rice chicken was inedible because it was so sweet (and just plain bad).  Han, I had such high expectations for us, but it's clear that we just weren't meant to be.",2012-11-28 18:16:39,négatif,négatif
Cn2yU-n154Soth4k5UxViw,CMzS-_dj-E-3FnCqcS8Eng,FcuSRpNadDE3kvmQ2MExOQ,5,0,0,0,"The interior of my Subaru Legacy had not been cleaned other than a superficial vacuuming for two years. Brandon took about four hours and did a truly superior job. For $90. My wife of 25 years come tomorrow has high standards. She will not be disappointed. Thank you, Brandon",2016-04-26 22:26:03,positif,positif
aJs4MjK1EgUfNTVuncxmCA,cDAoT4m4cQ1jEtegtVmTjg,_0QZGrg91aaiMhh7tQyYYg,2,0,0,0,"Unfortunately for the wait staff, my meal was actually quite delicious (chicken penne) but I have to give this restaurant 2 stars because of the waiter we experienced at our table. I was part of a fairly large group (8) people tonight for a friends birthday. From the start, the waiter seemed annoyed that we were a large group, despite the fact that the restaurant only had about 6-8 other tables currently occupied with several other waiters/waitresses present. The waiter consistently made rude comments/remarks when seemingly simple requests were made (requesting a soup when he asked for appetizer orders and denying two people at our table extra eel/spicy mayo sauce because he gave a small side sauce cup to one person already). Additionally, at the end of our meal, the waiter ran after two different people in our party regarding the total paid amount after tip when they did not factor in the suggested tip amount. Overall, I did enjoy my meal, but would not return due to the service received.",2019-07-03 00:43:52,négatif,neutre
mwvAjFqbTu469Fqy-54UXA,RxIeid3UMVIbIYjKWuFMNg,960Ht_eMqNats3xSHbr8jg,5,7,0,1,"Sam did my hair and makeup for my wedding on May 19 as well as my bridesmaids. She was amazing. She arrived on time on the wedding day and is very professional!! She knows up to date and modern ways to do hair and makeup. My bridesmaids loved her too! I looked amazing on my wedding day because of her. If she is any indication of how the rest of the stylist are, they must all be amazing!  I would recommend TEAM to anyone in the Santa Barbara area!",2012-06-22 18:57:34,positif,positif
bLJYnUZAk6imkAGelDQEYg,IJ1OWHjD9jzpN-GSUpRyxw,tU_QvhDRS9bLZN9gudk1bw,5,0,0,0,"We love jets pizza!  They have such great pizza and so many different options to accompany your pizza.  Options such as chicken, breadsticks and even salad!  Gluten free available as well.  Great local goto spot for us.",2019-06-28 22:49:46,positif,positif
JUJHW7pUCNKW0IBCEp0qMQ,XWlqYGd7_cg7KE0MOWYIyg,Xm3fazqrD-Fi4tVPlc4i6Q,5,0,0,0,Everything on the menu is fresh and delicious. I'm a sucker for the lobsta roll and clam chowder.,2014-05-12 14:22:27,positif,positif
84VmLy0bH5FxGQbCQnOB4g,y3Pjjk8aY1pZPfhv35T7aQ,tBQcVd9c0EHKAXLZn_v54g,5,0,0,0,"A Small dining area accompanied by French music, we have been to Bibou twice. Both times we had the same knowledgeable waiter. He was on point with describing anything on the menu in case you are unsure what they are serving. He also was familiar with how light or rich each dish was. The first time we went to Bibou, we were able to order the chicken liver mousse, escargot, lobster bisque and foie gras for starters. Each dish was extremely flavorful! The second time we went, we ordered a cantaloupe salad and braised beef tongue. The cantaloupe wasn't anything to die for but still tasty nonetheless. The beef tongue was light and tender. We also had the bone marrow entree, filet mignon and purple potato encrusted halibut. All dishes were cooked to perfection and flavorful with each bite. We finished off dinner with frozen chocolate made with Grand Marnier. Each bite tasted like orange liqueur followed by rich dark chocolate. If you plan on dining here, plan ahead of time as reservations need to made a few weeks in advance or hope for any cancellations.",2014-08-09 03:06:23,positif,positif
7ZxDmF-hbokWGlepO9uQKg,w9eDocXM8yFEf2Ms3EkShg,2CDI713ATuxHfnB5b-sBdw,5,0,0,0,"While in town visiting Philly, this was already on my list of places to eat and I wanted to leave this place as the final place for dinner before we head home Sunday and this place DID NOT DISAPPOINT!! It's hard to find vegan places where you can dress up a little, have the ambience of fine dining and great food all in one, but I promise you, this is your place!! We sat at the bar and staff was so nice and food was incredibly delicious...Hubby is still talking about it! We're from Maryland and they are opening up a restaurant in DC (Tasty Radish I think) and we cannot wait!",2018-01-28 17:30:22,positif,positif
4tI_WpnMckZqRk8fz7atfQ,J2W5pb0_300Gmy-W7gZz6w,ISaAsVe4vB7OCql9nrn1Pg,4,0,0,0,"United's been a good carrier for me.  Especially glad to get home to SF after a long biz trip.  The terminals always have decent food options, and the staff usually are quite helpful.",2013-11-24 00:18:06,positif,positif
A1r1WWRoSQ2dGGGefNjXIA,77ktW-QuzL5ZlEvAjYnHZw,HH9x7WcNQR3cnwkHo_YL0w,5,1,0,1,"Got there early around 5 on a Saturday and glad we did as it got packed fast. Great atmosphere. Fast service. We tried the veggie ball, classic, beef and turkey. Amazing balls and even more amazing sauces. Also had the potatoes and they were addicting. Can't wait to come back.",2015-02-15 05:34:42,positif,positif
6tuFWZsNXf3U7DrzsVqvXg,IAXnDx_7jgnUnWTbTd2xRA,pPFv6CTFK5i8FNj8f3_pVg,5,1,0,0,Warning: Serving sizes are huge. We made the mistake of ordering the pulled pork poutine as an appy to share and it was amazing but so much that we almost weren't hungry for dinner which was a shame when we saw the size of our burgers. My husbands burger was stacked high with several different types of meat and onion rings. I had the chicken sandwhich and it was also had tons of chicken. The prices here are a little high but when you see how much meat you get they really are not too bad at all!,2019-12-14 04:49:43,positif,neutre
gw7sDf4aMZdzwlACWzwUpA,2sqXz6I8Wsofn22xSv6OZg,OJ6jJDmT_8Wg3a4z3bZ2LA,5,0,0,0,The pizza Is great and the service was great and the people were nice and it might be the best place I have ever eaten at!!!!,2018-11-22 22:46:36,positif,positif
s55gUB1icSBMe-ehjkP7bw,mmbaMiq933nTwKjaZvKLGg,J3xQp9z62rS-a3Vc8TEgYw,4,0,0,0,"Just checked out the Enjoy Centre for the first time to see Glow as well as eat at The Glasshouse Bistro. The food was awesome! I had this beat salad that was almost too pretty to eat and my husband had a burger with these amazing fries! I also had a hot chocolate and him a latté. Everything tasted really good. I thought the prices on especially the drinks were a little high but it all tasted good! The greenhouse portion was pretty. Lots of plants out, even in winter. The Glow event was super cool to see. It was pricey but when you see it (I can't imagine what their power bill is!!!), you can see the reasoning for the price. The Christmas store was alright. I thought there were more vendors than there was. So much of the stuff was for kids and babies! If you're looking for a date night, fun for the kids, or some awesome photo opportunities, I would definitely recommend checking it out!",2018-12-16 04:45:44,positif,positif
QSneMdE8sGFqyzmbDD1-qA,EzCZ7xiRTSsKeFbx1hWZFg,itv5mVA2lkp_ivhSdmKGgw,5,0,0,0,"Food is wonderful, service is great. Menu is easy to read. This place is my go-to for authentic Korean food.",2017-06-21 22:49:58,positif,positif
RO_foEsDP3LyROEq3Fujjw,VflspXffoNIPdfyYBR2YDg,OtXuvDDD2PNoHKTqRBeJOQ,1,0,0,0,"Service was terrible, wings weren't very hot yet we waited 40 minutes for out food, wish we would've went elsewhere. What a waste of money",2019-12-22 02:28:11,négatif,négatif
QO0XcG3l7FannKqvUwAbQw,Cu9ZybrOT6fUmE0OaOBaRA,ZyNmWY66F9SD1JaPE9UzBQ,1,0,0,0,"After 5 visits to repair my 4 year old washing machine the job still is NOT done!!! If I could give negative stars I would. 2 of these visits never even had to happen as the tech only walked in and said he was going to order parts and turned around walked out. Are you kidding me? He could have called me and told me that over phone and never bothered coming out to waste my day waiting for him. But NO he made me wait the entire 4 hours and then showed up as the last appt. of the day and after 6:30pm at night - while my husband were in the middle of eating dinner!!! The tech convinced me to purchase the add'l warranty agreement as it would cover any &  all parts that would need to be replaced and would be way cheaper than purchasing a new machine.... Ummmm ok. I was convinced that I was going to have to purchase a new machine. Guess that's what I should have done in the first place as that's what I have to do anyway and I would have saved myself 6 weeks worth of frustration!!!! Sears you have lost all respect. You are definitely not the company, nor are your products what they use to be!!!",2016-11-15 17:02:04,négatif,négatif
Upak8A-_5yf9SQUO4mcTrw,Hyaybxc6RnYphtU6za02ow,dM2LrfuOqlRHdRKI_FFwCg,4,0,1,0,It's like a whole foods corner store.  Not as expensive and a pretty good selection of fresh produce.  It's perfect for a quick grocery stop for organic items without the crowd.  TFM label almond milk is delish.,2014-11-16 22:05:09,positif,positif
sH_SjQ6uUdfkGZDkQ98JdA,xVQaeHXTby7CU13tprvDEw,EgI6S-JxwpxICPsqmaggiw,5,0,0,0,My favorite hotel in Philly. I travel a lot for work and this is one of my favorites in the U.S.  The rooms are nice with decent views but what really makes it a five star place for me is the service and the great staff. Also the bar downstairs has a very laid back vibe which is great for catching up with friends or just relaxing from work.,2015-09-14 18:33:54,positif,positif
rYaVDwyCEGAxVImXVzS-dg,0q-e5-r8Lo_ejhS9Xxkxqw,6Ewyl1MeUWH3ht66Htc_Mw,1,1,0,0,"Where do I start. This will be long but I feel it is necessary.Since I have to give a star I will for Eden who works there, she was nice but what I needed and what I asked for was completely disregarded. My pup is a long haired Havanese a who got poop  and bark all over herself and her butt became matted, I gave her a nice bath and while she was still wet and drying my husband called and said "" hey can you take our puppy?"" Last minute so I appreciated that. I promptly wrapped up my pup and brought her in, I told 2 or 3 separate people do not shave her. Please do not shave her. Just a trim, and keep length on her. They said ok. I looked at the notes even as they were doing drive up service due to covid19 so I signed the agreement for my car. Then a younger pretty girl with long brown hair came out and said she could help, and I told her don't shave her. Everyone said ok. I remember even saying "" I don't care how much this costs as long as you take care of her and don't shave her""

Then I get home, around noon maybe Eden called and said how long do you want her hair? I am like OK ?? ‍well I was super nice about it and sent Eden 3 or 4 photos showing her I would like her hair to still be long. Eden put me on hold for about 5 min to ensure the groomer could do what I had  provided in the photos, she came back and said yup all is good , I again stated please don't shave my pup she's a Havanese so she has longer hair. I said thank you and how excited I was to see the pup all cleaned up. Then I got a call saying I could pick her up at 2. Still never mentioning anything about shaving her. 
I get there, while I am in the car I pay $65.00 then they say "" let me get Khalessi "" they bring her back. COMPLETELY shaven. Yup. Then the groomer who I never met ( wasn't the younger girl as I thought) it was an older women wearing glasses who introduced herself as the groomer and proceeded to say she was UNHAPPY with the cut, I bring the nice person I am held in my tears and said "" wow  you shaved her"" she said she was so matted she had no choice / when in fact yes her leg areas may have had a couple knots but I said do not shave my dog 20 times, or more they could have easily called and said sorry we will have to shave her it's the put principle. I still tipped her as I am a good human being. I send a photo to my husband and he says"" they still charged you?"" Yes they did. After many calls and arguments as to the fact that they never even offered to refund my money back or even a tiny bit for the pure inconvenience.... livid. My husband even called and spoke to Eden and Eden said "" yes your right all my notes say don't shave her"" ugh.....livid.
Beyond, this is my dog who should not be shaved and again they never even said sorry to me. Never again will I ever go here , my regular groomer the hairy hound on Hercules was too busy to take her and there is a reason why, they are so busy because they are so good. They would have never done something I asked them not to plain and simple.. Oh and I almost forgot. When I picked Khalessi up she handed her to me and said "" what breed is she""?! Right then I knew I made the worst decision by going there. I wrote it down, I told them I said it so many times, she's a Havanese so I want her hair to remain somewhat long please. 
Do not go here if you love your dog, do not go here especially with a long haired dog they will lie and say they are matted you only charge you more and shave your dog.....",2020-05-09 20:33:24,négatif,négatif
nDhuAKkeblGaAcYPsVhQoA,b-tn9IDmeNbZGuYp-F2XtA,8vGD0HTNpxlMHAjpRC9fIA,5,0,0,0,"DUDE!!! I didn't even know about this place until one of the Best Buy employees told me I might have luck getting a GPU there. Low and Freaking behold he had a 3080!!! Literal Goose Bumps! I was finally able to finish my build. He also helped me out with some extension cables and advise on my first build. Next up will be a 1440p gaming monitor that I will definitely be picking up here!

Highly Recommend!!

Shop Local!! I wish I would have known earlier.

*** also, that review from ""stabk e"" is totally fake. It's his only review, and he's from San Fran???",2021-06-19 00:10:25,positif,positif
S2IwCBM3947rQzBMiIMerQ,ZTvil7E2JbtORKm0bu6MKQ,CpBuc0aSueBpTXce3fJoRQ,3,1,0,0,"This location is beautiful. Parking was not bad. They had outdoor seating on the side adjacent to a walking trail.

The food here was just ok. Bread came out cold but looks as if it was oven roasted. I had the egg sandwich. It was kinda bland, on the cold side. 

The grits were good according to my friend. Service was good, seems understaffed during brunch. Because their was only one server for the whole restaurant. 

I will have to come back another time to try out the food and rewrite my review.",2020-01-22 03:13:12,neutre,neutre
OvRJBehPKVqmc146kmfS9w,av_8mRH1QkwbCvkADGbNEQ,k1VWscMY1JqCHNVDk-lD5w,4,0,0,0,"Update to previous review: Philter is one of our favorite coffee shops in the area. The people are always welcoming and the atmosphere is cozy. Lately, though, the cappuccinos/lattes we've been ordering have been warm and not hot. :( This has been the case the last 10 times we've visited, but I don't think it had always been that way. We like to relax and read a book while sipping out coffee, but it's hard to enjoy if we don't drink super fast because the coffee turns lukewarm then cold pretty quickly. I know coffee/espresso needs to be a certain temperature when brewing, but I hope Philter might consider cranking the heat up just a little bit :). I really do love Philter, but I also love hot coffee! :-/",2017-12-11 15:22:06,positif,neutre
SC0o-lotUT6q9pMlNUJstg,qpHcaQpmRVbngq1-7n_ViA,0bvtIbpsqBJZpRKSPwIfNw,3,3,0,1,"We had dinner at Panorama tonight for my friend's birthday. The dining room is nice with a warm feel.  The bar is up front and there are tables in two different dining rooms. The ambiance is sweet...calm with mellow music playing and candles on the table. I appreciated that we could enjoy our meal as well as easy conversation.

We all ordered wine flights and the server left the menu on the table so we could follow which bottle we were drinking from. We all ordered the cab flight and the wine didn't disappoint. 

We started by ordering the fried calamari fritti and beet salad to share. Our server forgot to put the order in for our appetizers but the evening was redeemed when the manager apologized for the over sight and brought our previously forgotten appetizers and said there would be no charge. It was disappointing to not receive our appetizers with our wine, but I appreciated how the over sight was handled. The calamari was fried perfectly and tasted fresh with a broccoli rob pesto. 

My friend and I ordered the duck with goat ricotta polenta, salt-roasted beets, huckleberry mostarda. The duck was cooked very well and the salt-roasted beets added a nice flavor to each bite. My other friend ordered crespelle, lobster & crab filled crepe, lobster sugo, basil hollandaise while the other friend ordered chitarra: clams, lump crab, white wine, parsley. They both were pleased with their meal.

We ended the meal by sharing the tiramasu affagoto budino, soaked in espresso caramel and the limencello cheesecake semifreddo which was a pizzelle sandwich with creamy lemon inside. Both were delicious.

Although our time was spent in the dining room, the bar seemed lovely and the wine selection superb. 

Over all the experience was good. The meal wasn't rushed and we were able to take our time and linger. Our server was very kind and eager to please but dropped the ball a few times. The food was tasty and the atmosphere pleasant.",2017-02-11 06:23:16,neutre,positif
MERnZkeAljVVwaIz8veNTQ,R-pJgfjkwWzZT2kvmUWKvw,XnQ84ylyAZwh-XfHGGNBbQ,4,0,0,1,"Coop's is a bar, so you must be at least 21 to enter.  It has bar seating and maybe a dozen or so dining tables.  It's a small area and gets very loud inside. I noticed the volume decreased once someone started playing music from the jukebox.

We had about a 20 min wait at 7:30 on a Tuesday night. I'm told that's not uncommon for weeknights.

The windows/walls/decor could use a cleaning. Finish on benches and tables was a bit worn but they were clean. (Really, this is the only reason for not getting 5 stats. )

It's a full bar so they probably have whatever you're drinking. By far the best drink prices we've found in the Quarter; $3.50-$5 for beers, $5-6 for mixed drinks in plastic cup that you can leave with.  I ordered two for the road when we were done.  :)

We started with a side of greenbeans for an appetizer.  They were cooked perfectly and the bacon was a nice touch. 

I had the cajun fried chicken with jambalaya and coleslaw. The coleslaw was  creamy with a perfect blend of cabbage.  The jambalaya was just the right amount of  moisture, with great flavor; Best I've had so far. The chicken was very good and juicy,  but would have liked a little more cajun spice to it.  That's me though- I like a little spice.  

The Duck quesadilla was a little small (8in) but oh so good.

Just a short walk from anywhere in the French Quarter,  this is certainly a place you've got to try.",2017-05-17 20:36:34,positif,positif
zaGLCygT1N5rZPBAn2vxgw,TSlfAcIl1OLFGhD1jCB3gw,sodCONXD2u4ljoK2c_W5OA,3,2,1,0,"Stopped by here today with my brother on one of his whims. There are definitely no places to sit, so calling it a ""cafe"" is a bit of an over- exaggeration. There really isn't even a takeout menu (in English anyway). And the woman behind the glass doesn't have the greatest knowledge of the English language. However, the list of specials DID have a description of the platter, and prices were pretty damned reasonable. Overall, we paid $13.50 for two entrees and a side dish. And you know what? It was pretty friggin AWESOME! I wish I could identify what the lady fed us, but it had something to do with shrimp, beef, a peanut dip and some fried tofu and boiled egg. Whatever it was it was GOOD. We completely housed it down and had some leftovers for later. Not bad for $13.50.",2009-03-20 03:48:36,neutre,neutre
2uDPpIhB0vMwvNW6JxXtsA,0HosVzcIfCGMMdbtW4SWYQ,v_KOcQoYJRD21ZbbYCbJQg,5,0,0,0,"Flourtown location is great, my stylist was Rachel for a single process blonde.  She is very knowledgeable and gives you a good education on the highlighting/bleaching process and why she uses the techniques she does to save the integrity of your hair.  No sales pressure, just outstanding service.  Great salon, I plan to keep her as my stylist!",2016-12-30 19:53:22,positif,positif
BJPFcXnZ3E6FHPU4ciFv2A,EeiYHFMAkpXDhSEySOQ55Q,wqGkMLZVXc0pYVjr3zDrpA,1,0,0,0,"Our waitress was super friendly and courteous, rib sliders were mediocre, pecan chicken was good. BUT there was a mouse in the dinning room..... there's really no reason for a restaurant to have mice problems. I'd hate to think they have access to the food",2019-02-21 03:18:18,négatif,neutre
2cSadfUVsaw8BT0-lbcZmQ,rJX73qHmCNzXzPkNinKsaQ,m0VJG1SvrypYVVs6h3FKuQ,5,0,0,0,Rachel is amazing! she is an expert in microblading.I was so happy with what she did for my brows and I am looking forward to my touch up.Rachel has the sweetest personality and is very professional takes her time and is precise I love what she can do with the microblading her work shows her passion for what she does.Thank you so much Rachel,2017-07-20 13:07:38,positif,positif
oL_wKW91UnOaz32DrYyc8A,yXS3NQ9r2eb-uvPhdvfOWQ,gp9PRGOKR7qiRsy-vxoYVA,3,1,0,1,I hate to say I'm not too impressed and I love love love bread. But this was a different spin on it. My mom loves them with coffee and I can understand that concept they are a slightly sweet bread. And they smell amazing but the smell is deceiving. But i just dont get the hype especially when I'm paying $2.50 a bun- thats the Oh my! in OMB! I hate to say but I would rather buy a loaf a King's Hawaiian for that price.,2014-01-03 04:02:37,neutre,neutre
XlFI-fnwE8mdV_X5cM7SOA,X2SK8cfQPj0i-31mUwe2tg,VQcCL9PiNL_wkGf-uF3fjg,5,0,0,0,"Always excellent food and atmosphere! We sat at the upstairs bar with Cindy as our bartender....with a wealth of knowledge about every entree and drink in the place, Cindy made our experience at the Royal House top notch! Highly recommend taking one of the 4 spots at the bar upstairs with Cindy!",2016-07-15 18:51:41,positif,positif
SfMMYO-_4pFz4lQmBBi9gQ,TePv8u063tgugoLMyKZlgA,0ak-7uV9Nb7nF_l-mMCysA,5,0,0,1,"I didn't stop by here for the poke like most others, I stopped because of the sushi burrito! It was delish! There were plenty of options. All the ingredients look and tasted fresh. I did a build your own burrito with eel, shrimp tempura some veggies and honey wasabi and eel sauce. All great! We even got our picture on the wall.",2017-05-08 15:36:40,positif,positif
Tawzeulgx-ZrDfhY1-xe4g,B0Ogfnafmj1i5Bt_qvc83g,wj8XtPyuREj8_0GQz3LZ6w,2,0,0,0,"So, Wild Garlic Grill has been a favorite of mine since they opened on 1st Ave and Grant.   The food has always been great and wonderful wines.  Tonight though I took a friend to enjoy and early dinner.   We got there and a young lady said that the hostess would be right with us.  It took about 5 minutes before the hostess showed up.  Then we had to wait while they took a phone call for a reservation.   We were seat on the patio.   That was very nice.   Our server came and asked if we wanted something to drink.   We were still deciding.   5 to 7 minutes later he came back to get our order (5:05).   We ordered our food then.   Our drinks came we both got sangria.   It was very tasty.   There was no price on the menu for the sangria.   They were not too busy but there was a steady stream of people coming in.  It took a little more than an hour to get our meal.   Which is Cod and the shrimp rigatoni.   So, none of that should have taken and hour to get there.   The food was good and large portions.   We both got full and had leftovers to take home.   Which is a good thing.   My complaint was the slow service from the hostess to the cooks.   Our server did check on us often so at least we didn't feel to forgotten.   My other complaint is that sangria should never cost $15.00 a glass.   We both had a second class but if we had known the it was $15.00 a glass we could have gotten a nice bottle of wine instead.   Yes, the sangria was delicious but $15.00 a glass???  That just about the cost as our food.   I know that drinking in restaurants and bars is where they make a lot of their money but if you are going to charge $15.00 for sangria then that should have the price on the menu.   Especially since the glasses of wine had their prices down.   I know with Covid and things having to have been shut down and then starting back up slowly has been hard but it has been hard on all of us.   So raising prices is expected but then again we all have lost money and maybe even jobs.   So, if Wild Garlic Grill and other restaurants want to have people to keep coming in maybe they should not raise the prices quite so much.   $2.00 to $3.00 more on each menu item in a bit much.   I am not sure if I will go back because I really have always enjoyed Wild Garlic Grill but with prices being so high and service being slow I may not.   I am glad to see that they still had many patrons  filling up the place. 
H. B.",2021-04-08 03:41:58,négatif,neutre
9GMV1Pb2y-woBKxHhTkrsA,Uv5v7r1eN4XFsKZ2jwn1sg,j4kYliTkKf7k-oDqVgyXYA,2,3,1,1,"First impression upon walking in is that the place is huge and they have more TV's than you have ever seen.  Not a bad thing.  Then you try to speak with a hostess to get a table and EVENTUALLY they will acknowledge you but then on my first visit for Monday Night Football I was told that no tables were available.  Okay, that seemed a bit strange given that I saw at least 5-10 four tops that were completely open and only a couple people who appeared to be waiting for tables by the host station but instead we chose to sit at the bar, have a few drinks, and some appetizers.  Even at the bar service was fairly slow but they made an okay drink and finally the food came out after quite a long wait.  Cochon de Lait tacos were actually quite good - after adding salt.  The side dish of Mac & Cheese was also decent - after adding salt.

The space has huge ceilings and lots of wood and TV's as you would expect from an upscale sports bar, plus the outside courtyard including bar seats that are served through open windows is a pretty cool option.  There only appeared to be one large TV outside though so for watching games it's probably not ideal.  In terms of food it appears Manning's does a decent job for a sports bar other than the kitchen having an aversion to salt so only eat here if you're comfortable adding salt to bring out the flavor in whatever you order.

On my first vist Manning's was average or maybe a bit below - it's obviously got a ton of Harrah's money in it so I don't really call this a ""locally owned"" place despite Archie Manning's involvement.  I'd like to go with 2.5 stars (which Yelp reviews appear to have pegged perfectly) but will round down to 2 and I definitely prefer to spend my money at local places in the future.  However, with the lack of good sports bars in NOLA where you can get a seat and have decent food I may return to Manning's at some point.  I'd like to hope it will be better, but all around there is little indication that much improvement can be expected.",2012-11-13 20:04:59,négatif,neutre
dHVspoqnji3uKpDzYK9rjg,iPMMCEwn84G2w8D6X4pycA,tjV-B9myQd7L5ZznDxC3Wg,1,7,0,0,"If there was a zero rating I would use it.  Read before ordering!!!  I ordered a wig from ""this place"" on Friday, 3/20/18.  They charged my card on that date (through Paypal). Usually a company charges you when the item is shipped.  When I didn't receive it by the following Friday, I called to no avail.  I then sent an email in which they replied that they were sorry for the delay and that the wig would be shipped on Monday (4/02/18) and a tracking number sent. When that wasn't done, I called again - no answer.  Then emailed (Tuesday 4/3) at 12.  They replied at 2pm indicating that item is out of stock.  That's it. No documentation of refund/ credit etc.  I called - after about 45 minutes, ""Anna"" answered and was so rude, it was ridiculous.  She seemed upset that I didn't have a six digit order number.  I see now that I provided her with the PayPal requisition number; but I didn't now that.  When asked if she would take a msg for the manager, owner, she stated ""No, you can call back"".  It takes an enormous amount of time to get anyone to answer the phone (as this is the 2nd day of trying).  The phone just goes through a series of prompts/ loops.  Anna hung up on me twice and left on hold twice.   And neither time when I called back (still her) did she once say ""oh I apologize for getting disconnected"". She then put ""Morgan"" on the phone.  She was initially very nice but insisted that I was being rude to her when I asked her about a refund??? I told her absolutely not, I was trying to determine if I could get a refund - as their email was vague and didn't state one way or the other.  She then said ""oh ok"" (perhaps she already thought I was going to be nasty?).  She did indicate I could receive a refund (after repeatedly telling her I don't want any other wig or another color of the same wig) and to look for it in 7 to 10 business days.  I will NEVER do business with this company again; EVER.  And I am shocked that PayPal would stand for this type of business.  She tried to have me order another wig.  I politely declined.  I will leave a bad review for this company everywhere possible.

And yes this is the correct company: 1212 Chestnut St.
Philadelphia PA 19107 is the address on PayPal (I've notified them as well; bad business and horrible customer service).  Steer clear from online ordering.",2018-04-03 19:35:03,négatif,négatif
sj7UZqlf1X25TMtsbZ8PgA,qqCPHUjoQfg6-0psXJe9MA,zhkr9oRgfzwXY9EVScf_Mw,5,0,0,0,"Good food, good service, good price!
I was in town staying at the Sheraton and with Mardi Gras parades clogging everything up, this place was a nice reprieve, just barely off the beaten path without the crowds and long wait time.",2017-02-24 20:13:00,positif,positif
iXdrAdYWEHsvDmpzO62LrA,PHFiwIu5Pkd5d4e5li7X5w,y38HeTHdVNPUzd6duJBsJA,4,1,0,0,"I ordered a chicken, fish and shrimp combo. Depends on what you like,  I thought the chicken and fish was the better choice. 

The shrimp was big, but the battered is more doughy. So 1 or 2 was enough. 

The fish used a different battered. It's think and crispy. However, I ordered the steak which I should have ordered the thin sliced one. The fish steak has bones.  

Chicken wing. Loved it. Excellent battered, good taste. Juicy too.  

My experience was a 3 stars, I've stomach issue afterward and I ate fried food all the time.  And the French fries was soggy.  Not cool. But I was so full I couldn't eat the fries anyway.",2019-11-03 15:16:00,positif,neutre
56f9nyM9TVBPTb6YCNGpvg,4fljr7JWCPLn8i9-btIMxw,UhjfJpaAzgSYrTZ_dMMF1Q,5,1,0,0,We had an unexpected layover and the airline provided us a room near the Philly Diner.  We walked over and we were immediately greeted at the door and invited in.   The waitress was very friendly and helpful and the cheesesteak sandwich was delicious!    The service was excellent!   It is worth the walk!,2018-08-06 01:19:50,positif,positif
J7tFg4oKzBNUA6q8bJwVkA,762TFOQtwMxHvcbXtR0TXg,mAAnVFofJvwpXJ1GzXdGsg,3,0,1,0,"The quality lies in the taste & that's it. Portions are terrible majority of the time, & price is usually higher when you get there to pay. In what world is this a large Stromboli..",2018-09-10 23:04:12,neutre,négatif
stJDWVpnVvGiVVw-EiGcXQ,evRwZlsJoc6Yvum_WXvcsQ,7ZeKBOTge-pKO9hSRjFJTA,2,0,0,0,"Raw, BLOODY chicken. The soup is the only thing that kept this from being a 1 Star review. I have had numerous issues ordering takeout or delivery (UberEats) from this location. I'm not sure why I kept trying again, but this was the last time. The food isn't cheap to begin with, but it's a total waste when you can't eat it at all.",2019-02-12 02:17:27,négatif,négatif
g70wlDSF4Su60Oi5ffAV_g,a1tV_scQLPsikCUh2sDy1w,svqHsPiOz2aFvgQxBciLXg,4,0,0,0,"I probably don't go to this place enough since it's right next to my apartment. 

The rum list is both stunningly long and dizzyingly unmanageable. But the key I suppose is to just get a mixed drink, because only pirates drink straight rum.

The mojitos are consistently the best in the city, with some creative choices on the menu. My favorite rum drink has always been the Dark and Stormy, which is only of the cheapest things on the menu and DAMN good. I like it with lemon, but that's just me.

If you're with a bunch of friends you could spring for the $60 flaming volcano drink, which tastes like Hawaiian punch and looks ridiculous.

Brad's rating (out of 5):
Drinks: 5
Price: 3 (isn't rum a cheap mixer?)
Decor: 5 
Service: 4
Wild card: Sent back one of the huge $60 drinks because it had a fly in it. But they replaced it!",2009-08-02 14:15:36,positif,neutre
